Timestamp,Prix actuel,Changement,Changement (%),Heure de mise à jour,Prédiction du cumul des prix
2024-11-20 15:17:46,6984.0,"+0,60","(+0,87%)",15:17:39,6987.0
2024-11-20 15:17:57,6984.0,"+0,60","(+0,87%)",15:17:51,6987.0
2024-11-20 15:18:09,6981.0,"+0,58","(+0,84%)",15:18:08,6987.0
2024-11-20 15:18:20,6981.0,"+0,57","(+0,82%)",15:18:18,6987.0
2024-11-20 15:18:31,6983.0,"+0,59","(+0,85%)",15:18:25,6984.0
2024-11-20 15:18:43,6982.0,"+0,58","(+0,84%)",15:18:41,6984.0
2024-11-20 15:18:54,6984.0,"+0,60","(+0,87%)",15:18:53,6984.0
2024-11-20 15:19:06,6983.0,"+0,59","(+0,85%)",15:19:03,6984.0
2024-11-20 15:19:17,6981.0,"+0,57","(+0,82%)",15:19:13,6984.0
2024-11-20 15:19:28,6980.0,"+0,56","(+0,81%)",15:19:28,6981.0
2024-11-20 15:19:40,6978.0,"+0,54","(+0,78%)",15:19:37,6981.0
2024-11-20 15:19:51,6978.0,"+0,54","(+0,78%)",15:19:37,6983.0
2024-11-20 15:20:02,6977.0,"+0,53","(+0,77%)",15:20:02,6983.0
2024-11-20 15:20:14,6975.0,"+0,51","(+0,74%)",15:20:10,6978.0
2024-11-20 15:20:25,6972.0,"+0,48","(+0,69%)",15:20:22,6978.0
2024-11-20 15:20:36,6970.0,"+0,46","(+0,66%)",15:20:34,6978.0
2024-11-20 15:20:48,6970.0,"+0,46","(+0,66%)",15:20:45,6978.0
2024-11-20 15:20:59,6970.0,"+0,46","(+0,66%)",15:20:58,6970.0
2024-11-20 15:21:11,6971.0,"+0,47","(+0,68%)",15:21:10,6970.0
2024-11-20 15:21:22,6971.0,"+0,47","(+0,68%)",15:21:20,6970.0
2024-11-20 15:21:33,6972.0,"+0,48","(+0,69%)",15:21:25,6970.0
2024-11-20 15:21:44,6972.0,"+0,48","(+0,69%)",15:21:41,6972.0
2024-11-20 15:21:56,6972.0,"+0,48","(+0,69%)",15:21:51,6972.0
2024-11-20 15:22:07,6972.0,"+0,48","(+0,69%)",15:22:03,6972.0
2024-11-20 15:22:19,6972.0,"+0,48","(+0,69%)",15:22:16,6972.0
2024-11-20 15:22:30,6972.0,"+0,48","(+0,69%)",15:22:26,6972.0
2024-11-20 15:22:41,6977.0,"+0,53","(+0,77%)",15:22:40,6972.0
2024-11-20 15:22:53,6974.0,"+0,50","(+0,72%)",15:22:53,6972.0
2024-11-20 15:23:04,6978.0,"+0,54","(+0,78%)",15:23:04,6972.0
2024-11-20 15:23:16,6978.0,"+0,54","(+0,78%)",15:23:15,6972.0
2024-11-20 15:23:27,6981.0,"+0,57","(+0,82%)",15:23:25,6972.0
2024-11-20 15:23:38,6981.0,"+0,57","(+0,82%)",15:23:38,6972.0
2024-11-20 15:23:50,6983.0,"+0,59","(+0,85%)",15:23:46,6981.0
2024-11-20 15:24:01,6984.0,"+0,60","(+0,87%)",15:23:57,6981.0
2024-11-20 15:24:12,6986.0,"+0,62","(+0,91%)",15:24:12,6981.0
2024-11-20 15:24:24,6988.0,"+0,64","(+0,92%)",15:24:23,6981.0
2024-11-20 15:24:35,6992.0,"+0,68","(+0,98%)",15:24:33,6981.0
2024-11-20 15:24:46,6986.0,"+0,62","(+0,90%)",15:24:45,6986.0
2024-11-20 15:24:58,6984.0,"+0,60","(+0,87%)",15:24:57,6986.0
2024-11-20 15:25:09,6983.0,"+0,59","(+0,85%)",15:25:09,6986.0
2024-11-20 15:25:21,6983.0,"+0,59","(+0,85%)",15:25:14,6983.0
2024-11-20 15:25:32,6983.0,"+0,59","(+0,85%)",15:25:31,6983.0
2024-11-20 15:25:43,6984.0,"+0,60","(+0,87%)",15:25:36,6983.0
2024-11-20 15:25:55,6984.0,"+0,60","(+0,87%)",15:25:36,6984.0
2024-11-20 15:26:06,6980.0,"+0,56","(+0,81%)",15:26:05,6984.0
2024-11-20 15:26:17,6980.0,"+0,56","(+0,81%)",15:26:11,6984.0
2024-11-20 15:26:28,6981.0,"+0,57","(+0,82%)",15:26:25,6984.0
2024-11-20 15:26:40,6982.0,"+0,58","(+0,84%)",15:26:35,6983.0
2024-11-20 15:26:51,6983.0,"+0,59","(+0,85%)",15:26:47,6983.0
2024-11-20 15:27:02,6982.0,"+0,58","(+0,84%)",15:27:02,6984.0
2024-11-20 15:27:14,6983.0,"+0,59","(+0,85%)",15:27:07,6984.0
2024-11-20 15:27:25,6986.0,"+0,62","(+0,90%)",15:27:21,6982.0
2024-11-20 15:27:36,6987.0,"+0,63","(+0,91%)",15:27:36,6983.0
2024-11-20 15:27:48,6985.0,"+0,61","(+0,88%)",15:27:46,6983.0
2024-11-20 15:27:59,6985.0,"+0,61","(+0,88%)",15:27:46,6985.0
2024-11-20 15:28:10,6983.0,"+0,59","(+0,85%)",15:28:08,6983.0
2024-11-20 15:28:22,6984.0,"+0,60","(+0,87%)",15:28:21,6983.0
2024-11-20 15:28:33,6986.0,"+0,62","(+0,90%)",15:28:33,6985.0
2024-11-20 15:28:44,6983.0,"+0,59","(+0,85%)",15:28:44,6983.0
2024-11-20 15:28:56,6984.0,"+0,60","(+0,87%)",15:28:53,6985.0
2024-11-20 15:29:07,6985.0,"+0,61","(+0,88%)",15:29:03,6985.0
2024-11-20 15:29:19,6983.0,"+0,59","(+0,85%)",15:29:18,6983.0
2024-11-20 15:29:30,6982.0,"+0,58","(+0,84%)",15:29:27,6983.0
2024-11-20 15:29:41,6981.0,"+0,57","(+0,82%)",15:29:37,6983.0
2024-11-20 15:29:53,6984.0,"+0,60","(+0,87%)",15:29:51,6984.0
2024-11-20 15:30:04,6982.0,"+0,58","(+0,84%)",15:30:01,6983.0
2024-11-20 15:30:15,6975.0,"+0,51","(+0,74%)",15:30:12,6983.0
2024-11-20 15:30:26,6975.0,"+0,51","(+0,74%)",15:30:24,6982.0
2024-11-20 15:30:38,6974.0,"+0,50","(+0,72%)",15:30:32,6982.0
2024-11-20 15:30:50,6978.0,"+0,54","(+0,78%)",15:30:48,6982.0
2024-11-20 15:31:01,6978.0,"+0,54","(+0,78%)",15:31:00,6982.0
2024-11-20 15:31:12,6981.0,"+0,57","(+0,82%)",15:31:09,6981.0
2024-11-20 15:31:24,6981.0,"+0,57","(+0,82%)",15:31:21,6981.0
2024-11-20 15:31:35,6981.0,"+0,57","(+0,82%)",15:31:34,6981.0
2024-11-20 15:31:46,6982.0,"+0,58","(+0,84%)",15:31:44,6981.0
2024-11-20 15:31:58,6976.0,"+0,52","(+0,75%)",15:31:54,6981.0
2024-11-20 15:32:09,6978.0,"+0,54","(+0,78%)",15:32:04,6981.0
2024-11-20 15:32:20,6978.0,"+0,54","(+0,78%)",15:32:04,6978.0
2024-11-20 15:32:32,6977.0,"+0,53","(+0,77%)",15:32:31,6981.0
2024-11-20 15:32:43,6975.0,"+0,51","(+0,74%)",15:32:40,6981.0
2024-11-20 15:32:54,6975.0,"+0,51","(+0,74%)",15:32:52,6981.0
2024-11-20 15:33:06,6975.0,"+0,51","(+0,74%)",15:33:03,6975.0
2024-11-20 15:33:17,6975.0,"+0,51","(+0,74%)",15:33:16,6975.0
2024-11-20 15:33:28,6975.0,"+0,51","(+0,74%)",15:33:24,6975.0
2024-11-20 15:33:40,6979.0,"+0,55","(+0,79%)",15:33:35,6975.0
2024-11-20 15:33:51,6978.0,"+0,54","(+0,78%)",15:33:50,6975.0
2024-11-20 15:34:02,6979.0,"+0,55","(+0,79%)",15:34:00,6975.0
2024-11-20 15:34:14,6978.0,"+0,54","(+0,78%)",15:34:06,6975.0
2024-11-20 15:34:25,6978.0,"+0,54","(+0,78%)",15:34:06,6975.0
2024-11-20 15:34:36,6978.0,"+0,54","(+0,78%)",15:34:34,6978.0
2024-11-20 15:34:48,6979.0,"+0,55","(+0,79%)",15:34:42,6978.0
2024-11-20 15:34:59,6977.0,"+0,53","(+0,77%)",15:34:55,6978.0
2024-11-20 15:35:10,6973.0,"+0,49","(+0,71%)",15:35:08,6978.0
2024-11-20 15:35:22,6972.0,"+0,48","(+0,69%)",15:35:18,6978.0
2024-11-20 15:35:33,6969.0,"+0,45","(+0,65%)",15:35:32,6978.0
2024-11-20 15:35:44,6972.0,"+0,48","(+0,69%)",15:35:41,6978.0
2024-11-20 15:35:56,6970.0,"+0,46","(+0,66%)",15:35:55,6978.0
2024-11-20 15:36:07,6972.0,"+0,48","(+0,69%)",15:36:02,6972.0
2024-11-20 15:36:18,6970.0,"+0,46","(+0,66%)",15:36:17,6972.0
2024-11-20 15:36:30,6975.0,"+0,51","(+0,74%)",15:36:28,6972.0
2024-11-20 15:36:41,6972.0,"+0,48","(+0,69%)",15:36:38,6972.0
2024-11-20 15:36:52,6969.0,"+0,45","(+0,65%)",15:36:50,6972.0
2024-11-20 15:37:03,6972.0,"+0,48","(+0,69%)",15:36:58,6972.0
2024-11-20 15:37:15,6973.0,"+0,49","(+0,71%)",15:37:14,6972.0
2024-11-20 15:37:26,6972.0,"+0,48","(+0,69%)",15:37:19,6972.0
2024-11-20 15:37:38,6970.0,"+0,46","(+0,66%)",15:37:37,6972.0
2024-11-20 15:37:49,6968.0,"+0,44","(+0,64%)",15:37:47,6972.0
2024-11-20 15:38:00,6968.0,"+0,44","(+0,64%)",15:37:59,6972.0
2024-11-20 15:38:11,6969.0,"+0,45","(+0,65%)",15:38:03,6972.0
2024-11-20 15:38:23,6968.0,"+0,44","(+0,64%)",15:38:19,6968.0
2024-11-20 15:38:34,6967.0,"+0,43","(+0,62%)",15:38:33,6968.0
2024-11-20 15:38:46,6966.0,"+0,42","(+0,61%)",15:38:44,6968.0
2024-11-20 15:38:57,6967.0,"+0,43","(+0,62%)",15:38:56,6968.0
2024-11-20 15:39:08,6969.0,"+0,45","(+0,65%)",15:39:02,6968.0
2024-11-20 15:39:20,6969.0,"+0,45","(+0,65%)",15:39:17,6968.0
2024-11-20 15:39:31,6969.0,"+0,45","(+0,65%)",15:39:28,6969.0
2024-11-20 15:39:42,6969.0,"+0,45","(+0,65%)",15:39:41,6969.0
2024-11-20 15:39:54,6968.0,"+0,44","(+0,64%)",15:39:51,6969.0
2024-11-20 15:40:05,6968.0,"+0,44","(+0,64%)",15:40:01,6969.0
2024-11-20 15:40:16,6967.0,"+0,43","(+0,62%)",15:40:14,6969.0
2024-11-20 15:40:29,6968.0,"+0,44","(+0,64%)",15:40:26,6969.0
2024-11-20 15:40:40,6968.0,"+0,44","(+0,64%)",15:40:26,6969.0
2024-11-20 15:40:51,6970.0,"+0,46","(+0,66%)",15:40:51,6968.0
2024-11-20 15:41:03,6969.0,"+0,45","(+0,65%)",15:41:01,6968.0
2024-11-20 15:41:14,6969.0,"+0,45","(+0,65%)",15:41:07,6968.0
2024-11-20 15:41:25,6969.0,"+0,45","(+0,65%)",15:41:07,6968.0
2024-11-20 15:41:37,6972.0,"+0,48","(+0,69%)",15:41:35,6969.0
2024-11-20 15:41:48,6971.0,"+0,47","(+0,68%)",15:41:43,6969.0
2024-11-20 15:42:00,6970.0,"+0,46","(+0,66%)",15:41:57,6969.0
2024-11-20 15:42:11,6972.0,"+0,48","(+0,69%)",15:42:06,6969.0
2024-11-20 15:42:22,6967.0,"+0,43","(+0,62%)",15:42:18,6969.0
2024-11-20 15:42:34,6966.0,"+0,42","(+0,61%)",15:42:32,6969.0
2024-11-20 15:42:45,6966.0,"+0,42","(+0,61%)",15:42:44,6972.0
2024-11-20 15:42:56,6966.0,"+0,42","(+0,61%)",15:42:55,6966.0
2024-11-20 15:43:07,6964.0,"+0,40","(+0,58%)",15:43:00,6966.0
2024-11-20 15:43:19,6965.0,"+0,41","(+0,59%)",15:43:17,6966.0
2024-11-20 15:43:30,6964.0,"+0,40","(+0,58%)",15:43:30,6966.0
2024-11-20 15:43:42,6964.0,"+0,40","(+0,58%)",15:43:39,6966.0
2024-11-20 15:43:53,6962.0,"+0,38","(+0,55%)",15:43:50,6966.0
2024-11-20 15:44:04,6962.0,"+0,38","(+0,55%)",15:43:54,6966.0
2024-11-20 15:44:16,6962.0,"+0,38","(+0,55%)",15:44:07,6964.0
2024-11-20 15:44:27,6966.0,"+0,42","(+0,61%)",15:44:25,6964.0
2024-11-20 15:44:38,6967.0,"+0,43","(+0,62%)",15:44:35,6964.0
2024-11-20 15:44:50,6967.0,"+0,43","(+0,62%)",15:44:43,6962.0
2024-11-20 15:45:01,6968.0,"+0,44","(+0,64%)",15:44:54,6962.0
2024-11-20 15:45:12,6964.0,"+0,40","(+0,58%)",15:45:10,6962.0
2024-11-20 15:45:23,6966.0,"+0,42","(+0,61%)",15:45:14,6962.0
2024-11-20 15:45:35,6967.0,"+0,43","(+0,62%)",15:45:29,6967.0
2024-11-20 15:45:46,6967.0,"+0,43","(+0,62%)",15:45:46,6967.0
2024-11-20 15:45:57,6967.0,"+0,43","(+0,62%)",15:45:56,6967.0
2024-11-20 15:46:09,6969.0,"+0,45","(+0,65%)",15:46:06,6967.0
2024-11-20 15:46:20,6972.0,"+0,48","(+0,69%)",15:46:19,6967.0
2024-11-20 15:46:32,6972.0,"+0,48","(+0,69%)",15:46:26,6967.0
2024-11-20 15:46:43,6971.0,"+0,47","(+0,68%)",15:46:36,6967.0
2024-11-20 15:46:55,6968.0,"+0,44","(+0,64%)",15:46:53,6967.0
2024-11-20 15:47:06,6969.0,"+0,45","(+0,65%)",15:47:03,6967.0
2024-11-20 15:47:17,6967.0,"+0,43","(+0,62%)",15:47:17,6967.0
2024-11-20 15:47:29,6968.0,"+0,44","(+0,64%)",15:47:27,6972.0
2024-11-20 15:47:40,6970.0,"+0,46","(+0,66%)",15:47:37,6972.0
2024-11-20 15:47:51,6967.0,"+0,43","(+0,62%)",15:47:50,6972.0
2024-11-20 15:48:03,6969.0,"+0,45","(+0,65%)",15:48:02,6967.0
2024-11-20 15:48:14,6969.0,"+0,45","(+0,65%)",15:48:09,6969.0
2024-11-20 15:48:25,6967.0,"+0,43","(+0,62%)",15:48:22,6967.0
2024-11-20 15:48:37,6968.0,"+0,44","(+0,64%)",15:48:36,6967.0
2024-11-20 15:48:48,6966.0,"+0,42","(+0,61%)",15:48:44,6967.0
2024-11-20 15:48:59,6965.0,"+0,41","(+0,59%)",15:48:51,6967.0
2024-11-20 15:49:11,6968.0,"+0,44","(+0,64%)",15:49:08,6967.0
2024-11-20 15:49:22,6968.0,"+0,44","(+0,64%)",15:49:20,6968.0
2024-11-20 15:49:33,6970.0,"+0,46","(+0,66%)",15:49:33,6968.0
2024-11-20 15:49:45,6970.0,"+0,46","(+0,66%)",15:49:33,6968.0
2024-11-20 15:49:56,6969.0,"+0,45","(+0,65%)",15:49:55,6968.0
2024-11-20 15:50:07,6969.0,"+0,45","(+0,65%)",15:50:02,6968.0
2024-11-20 15:50:19,6969.0,"+0,45","(+0,65%)",15:50:17,6969.0
2024-11-20 15:50:30,6967.0,"+0,43","(+0,62%)",15:50:29,6969.0
2024-11-20 15:50:42,6964.0,"+0,40","(+0,58%)",15:50:39,6969.0
2024-11-20 15:50:53,6966.0,"+0,42","(+0,61%)",15:50:52,6969.0
2024-11-20 15:51:04,6967.0,"+0,43","(+0,62%)",15:51:03,6969.0
2024-11-20 15:51:16,6965.0,"+0,41","(+0,59%)",15:51:12,6969.0
2024-11-20 15:51:27,6964.0,"+0,40","(+0,58%)",15:51:22,6969.0
2024-11-20 15:51:38,6965.0,"+0,41","(+0,59%)",15:51:37,6969.0
2024-11-20 15:51:50,6966.0,"+0,42","(+0,61%)",15:51:44,6967.0
2024-11-20 15:52:01,6968.0,"+0,44","(+0,64%)",15:51:56,6967.0
2024-11-20 15:52:12,6969.0,"+0,45","(+0,65%)",15:52:11,6964.0
2024-11-20 15:52:24,6967.0,"+0,43","(+0,62%)",15:52:16,6967.0
2024-11-20 15:52:35,6969.0,"+0,45","(+0,65%)",15:52:33,6969.0
2024-11-20 15:52:47,6969.0,"+0,45","(+0,65%)",15:52:33,6969.0
2024-11-20 15:52:58,6969.0,"+0,45","(+0,65%)",15:52:33,6969.0
2024-11-20 15:53:09,6969.0,"+0,45","(+0,65%)",15:53:02,6969.0
2024-11-20 15:53:21,6971.0,"+0,47","(+0,68%)",15:53:19,6969.0
2024-11-20 15:53:32,6971.0,"+0,47","(+0,68%)",15:53:29,6969.0
2024-11-20 15:53:43,6970.0,"+0,46","(+0,66%)",15:53:42,6969.0
2024-11-20 15:53:55,6967.0,"+0,43","(+0,62%)",15:53:53,6969.0
2024-11-20 15:54:06,6969.0,"+0,45","(+0,65%)",15:54:05,6969.0
2024-11-20 15:54:17,6967.0,"+0,43","(+0,62%)",15:54:14,6969.0
2024-11-20 15:54:29,6967.0,"+0,43","(+0,62%)",15:54:14,6967.0
2024-11-20 15:54:40,6967.0,"+0,43","(+0,62%)",15:54:35,6967.0
2024-11-20 15:54:52,6966.0,"+0,42","(+0,61%)",15:54:50,6967.0
2024-11-20 15:55:03,6967.0,"+0,43","(+0,62%)",15:55:01,6967.0
2024-11-20 15:55:14,6965.0,"+0,41","(+0,59%)",15:55:09,6967.0
2024-11-20 15:55:26,6965.0,"+0,41","(+0,59%)",15:55:24,6967.0
2024-11-20 15:55:37,6959.0,"+0,35","(+0,51%)",15:55:35,6967.0
2024-11-20 15:55:48,6961.0,"+0,37","(+0,53%)",15:55:39,6967.0
2024-11-20 15:56:00,6961.0,"+0,37","(+0,53%)",15:55:59,6967.0
